DATE,GRU_100,실제 값,GRU_1,Closer_to_Real
2021-03-31 2:00,54799.203,55557,54711.035,GRU_100
2021-03-31 3:00,53640.664,54665,53423.777,GRU_100
2021-03-31 4:00,53427.316,54490,53082.785,GRU_100
2021-03-31 5:00,54515.418,55317,53902.223,GRU_100
2021-03-31 6:00,56133.492,56992,55690.637,GRU_100
2021-03-31 7:00,58794.562,58975,58313.773,GRU_100
2021-03-31 8:00,62355.31,61009,62535.027,GRU_100
2021-03-31 9:00,64550.773,63468,64457.133,GRU_1
2021-03-31 10:00,65339.855,62153,64622.61,GRU_1
2021-03-31 11:00,62179.12,60597,61900.332,GRU_1
2021-03-31 12:00,58432.723,58463,58444.82,GRU_1
2021-03-31 13:00,55584.92,55630,56950.52,GRU_100
2021-03-31 14:00,56676.816,57451,56833.785,GRU_1
2021-03-31 15:00,57737.906,58806,57629.44,GRU_100
2021-03-31 16:00,58856.797,60683,58743.45,GRU_100
2021-03-31 17:00,60365.51,63194,60194.12,GRU_100
2021-03-31 18:00,62189.6,64159,61958.215,GRU_100
2021-03-31 19:00,63026.926,65048,62774.418,GRU_100
2021-03-31 20:00,63422.12,65755,63143.168,GRU_100
2021-03-31 21:00,63610.457,64479,63305.1,GRU_100
2021-03-31 22:00,62715.367,63083,62555.375,GRU_100
2021-03-31 23:00,61872.83,61378,61805.008,GRU_1
2021-04-01 0:00,60912.79,61091,60808.527,GRU_100
2021-04-01 1:00,56920.855,57364,56841.94,GRU_100
2021-04-01 2:00,54220.64,55519,54100.297,GRU_100
2021-04-01 3:00,53365.062,54462,53100.434,GRU_100
2021-04-01 4:00,53100.68,54117,52724.004,GRU_100
2021-04-01 5:00,54045.06,54718,53507.76,GRU_100
2021-04-01 6:00,55516.957,56250,55079.863,GRU_100
2021-04-01 7:00,57911.555,58715,57418.47,GRU_100
2021-04-01 8:00,61503.023,60963,61726.97,GRU_100
2021-04-01 9:00,64272.156,63021,64300.086,GRU_100
2021-04-01 10:00,64892.305,62092,64398.324,GRU_1
2021-04-01 11:00,62158.848,61492,61953.445,GRU_1
2021-04-01 12:00,59488.17,60431,59498.96,GRU_1
2021-04-01 13:00,57319.43,58234,58556.824,GRU_1
2021-04-01 14:00,59053.93,60871,59184.266,GRU_1
2021-04-01 15:00,60874.645,62430,60693.12,GRU_100
2021-04-01 16:00,62234.88,63370,62013.992,GRU_100
2021-04-01 17:00,62929.04,64982,62755.652,GRU_100
2021-04-01 18:00,63909.207,65215,63688.676,GRU_100
2021-04-01 19:00,64015.44,65788,63782.43,GRU_100
2021-04-01 20:00,64081.25,66192,63813.117,GRU_100
2021-04-01 21:00,64070.797,64637,63776.676,GRU_100
2021-04-01 22:00,62869.91,62904,62691.004,GRU_100
2021-04-01 23:00,61572.137,61315,61521.47,GRU_1
2021-04-02 0:00,60569.953,60853,60459.562,GRU_100
2021-04-02 1:00,56674.652,57097,56586.004,GRU_100
2021-04-02 2:00,54095.133,54862,53923.56,GRU_100
2021-04-02 3:00,53052.36,53822,52719.72,GRU_100
2021-04-02 4:00,52588.688,53410,52198.91,GRU_100
2021-04-02 5:00,53270.883,54088,52746.49,GRU_100
2021-04-02 6:00,54818.582,55533,54343.23,GRU_100
2021-04-02 7:00,56904.926,57948,56456.81,GRU_100
2021-04-02 8:00,59965.58,60480,60157.766,GRU_1
2021-04-02 9:00,63095.8,63344,63263.316,GRU_1
2021-04-02 10:00,64976.793,62635,64720.51,GRU_1
2021-04-02 11:00,62880.33,61245,62796.156,GRU_1
2021-04-02 12:00,59507.28,59516,59528.375,GRU_100
2021-04-02 13:00,56577.094,56490,57694.805,GRU_100
2021-04-02 14:00,57083.26,59407,57198.234,GRU_1
2021-04-02 15:00,59174.1,61222,58963.668,GRU_100
2021-04-02 16:00,60895.438,62265,60681.723,GRU_100
2021-04-02 17:00,61767.145,63540,61576.363,GRU_100
2021-04-02 18:00,62550.64,63629,62359.926,GRU_100
2021-04-02 19:00,62606.227,64166,62374.47,GRU_100
2021-04-02 20:00,62668.258,64600,62408.758,GRU_100
2021-04-02 21:00,62722.883,63183,62437.32,GRU_100
2021-04-02 22:00,61807.79,61752,61603.645,GRU_100
2021-04-02 23:00,60613.902,60308,60501.62,GRU_1
2021-04-03 0:00,59659.184,59904,59531.285,GRU_100
2021-04-03 1:00,55812.168,56237,55719.145,GRU_100
2021-04-03 2:00,53241.246,54037,52988.598,GRU_100
2021-04-03 3:00,52209.906,52935,51834.008,GRU_100
2021-04-03 4:00,51754.234,52249,51356.613,GRU_100
2021-04-03 5:00,52094.047,52385,51539.84,GRU_100
2021-04-03 6:00,53153.004,53279,52470.754,GRU_100
2021-04-03 7:00,54126.83,54103,53602.848,GRU_100
2021-04-03 8:00,55090.543,55069,55132.926,GRU_100
2021-04-03 9:00,56404.418,56960,56610.81,GRU_1
2021-04-03 10:00,57828.6,57337,57834.87,GRU_100
2021-04-03 11:00,57551.703,58128,57554.84,GRU_1
2021-04-03 12:00,56969.676,58356,56926.508,GRU_100
2021-04-03 13:00,56216.387,57499,56479.633,GRU_1
2021-04-03 14:00,57568.055,58799,57658.11,GRU_1
2021-04-03 15:00,58813.32,59014,58611.484,GRU_100
2021-04-03 16:00,59002.273,58790,58770.445,GRU_1
2021-04-03 17:00,58707.324,58537,58543.383,GRU_1
2021-04-03 18:00,58448.965,58147,58268.465,GRU_1
2021-04-03 19:00,58034.305,58564,57811.05,GRU_100
2021-04-03 20:00,58034.26,59025,57807.066,GRU_100
2021-04-03 21:00,58367.96,58227,58080.723,GRU_100
2021-04-03 22:00,57884.684,57361,57547.54,GRU_1
2021-04-03 23:00,56947.48,56580,56679.72,GRU_1
2021-04-04 0:00,56281.22,56577,56038.16,GRU_100
2021-04-04 1:00,52747.457,53326,52552.39,GRU_100
2021-04-04 2:00,50239.61,50976,49890.387,GRU_100
2021-04-04 3:00,49211.43,49649,48759.926,GRU_100
2021-04-04 4:00,48659.125,49198,48250.82,GRU_100
2021-04-04 5:00,48782.953,49491,48180.746,GRU_100
2021-04-04 6:00,49725.953,50305,48829.527,GRU_100
2021-04-04 7:00,50602.2,50937,50003.215,GRU_100
2021-04-04 8:00,51009.574,51504,50830.3,GRU_100
2021-04-04 9:00,51661.38,51784,52027.453,GRU_100
2021-04-04 10:00,51960.22,52224,52107.22,GRU_1
2021-04-04 11:00,52033.242,52650,52189.902,GRU_1
2021-04-04 12:00,51552.855,51988,51579.22,GRU_1
2021-04-04 13:00,50573.637,51029,50708.863,GRU_1
2021-04-04 14:00,50629.797,50681,50739.117,GRU_100
2021-04-04 15:00,50804.125,50750,50842.668,GRU_100
2021-04-04 16:00,51268.254,51456,51163.61,GRU_100
2021-04-04 17:00,51811.43,52664,51681.277,GRU_100
2021-04-04 18:00,52793.895,54588,52608,GRU_100
2021-04-04 19:00,54336.92,56355,54118.863,GRU_100
2021-04-04 20:00,55832.6,57780,55541.41,GRU_100
2021-04-04 21:00,56966.56,57503,56610.613,GRU_100
2021-04-04 22:00,56881.1,56524,56514.1,GRU_1
2021-04-04 23:00,55949.16,55876,55597.312,GRU_100
2021-04-05 0:00,55221.203,54943,54984.465,GRU_1
2021-04-05 1:00,51145.93,51812,50921.555,GRU_100
2021-04-05 2:00,48744.707,49849,48486.31,GRU_100
2021-04-05 3:00,48095.82,48887,47766.914,GRU_100
2021-04-05 4:00,47873.633,48895,47492.91,GRU_100
2021-04-05 5:00,49099.79,49744,48582.742,GRU_100
2021-04-05 6:00,50904.55,51778,50257.29,GRU_100
2021-04-05 7:00,54245.484,55256,54031.926,GRU_100
2021-04-05 8:00,59355.082,58336,59609.586,GRU_100
2021-04-05 9:00,62648.688,61020,62546.605,GRU_1
2021-04-05 10:00,63480.734,60299,62675.285,GRU_1
2021-04-05 11:00,60377.04,59232,60055.344,GRU_1
2021-04-05 12:00,56946.348,57280,56953.516,GRU_1
2021-04-05 13:00,55066.363,54356,55854.492,GRU_100
2021-04-05 14:00,55977.285,55977,56019.57,GRU_100
2021-04-05 15:00,56642.703,57623,56539.754,GRU_100
2021-04-05 16:00,57844.95,59240,57754.668,GRU_100
2021-04-05 17:00,59161.375,61854,59026.035,GRU_100
2021-04-05 18:00,60954.867,63946,60773.816,GRU_100
2021-04-05 19:00,62515.24,65370,62291.824,GRU_100
2021-04-05 20:00,63459.434,66231,63203.613,GRU_100
2021-04-05 21:00,63830.785,64719,63547.973,GRU_100
2021-04-05 22:00,62607.66,62993,62384.23,GRU_100
2021-04-05 23:00,61304.96,61615,61225.48,GRU_100
2021-04-06 0:00,60421.203,61216,60363.047,GRU_100
2021-04-06 1:00,56822.516,57598,56740.395,GRU_100
2021-04-06 2:00,54236.797,55676,54183.78,GRU_100
2021-04-06 3:00,53359.48,54993,53199.42,GRU_100
2021-04-06 4:00,53405.75,54745,53107.926,GRU_100
2021-04-06 5:00,54645.027,55368,54079.086,GRU_100
2021-04-06 6:00,56244.855,56611,55737.035,GRU_100
2021-04-06 7:00,58830.89,59206,58386.723,GRU_100
2021-04-06 8:00,63035.105,61975,63108.43,GRU_100
2021-04-06 9:00,65978.46,65040,65715.79,GRU_1
2021-04-06 10:00,67312.61,64238,66420.18,GRU_1
2021-04-06 11:00,64318.168,61700,63987.098,GRU_1
2021-04-06 12:00,59453.945,58795,59464.758,GRU_100
2021-04-06 13:00,56014.95,55057,57355.047,GRU_100
2021-04-06 14:00,56505.297,56765,56622.508,GRU_1
2021-04-06 15:00,57305.547,58069,57202.766,GRU_100
2021-04-06 16:00,58328.758,59988,58196.93,GRU_100
2021-04-06 17:00,59762.5,62533,59609.727,GRU_100
2021-04-06 18:00,61608.645,64411,61389.477,GRU_100
2021-04-06 19:00,63017.312,65889,62768.25,GRU_100
2021-04-06 20:00,63942.242,66622,63659.14,GRU_100
2021-04-06 21:00,64238.016,65061,63929.543,GRU_100
2021-04-06 22:00,62961.836,63380,62686.074,GRU_100
2021-04-06 23:00,61580.95,61955,61528.62,GRU_100
2021-04-07 0:00,60726.94,61480,60665.426,GRU_100
2021-04-07 1:00,57077.57,57633,56968.57,GRU_100
2021-04-07 2:00,54405.06,55611,54349.727,GRU_100
2021-04-07 3:00,53480.902,54887,53283.59,GRU_100
2021-04-07 4:00,53368.867,54708,53045.63,GRU_100
2021-04-07 5:00,54603.77,55266,54011.367,GRU_100
2021-04-07 6:00,56178.277,56808,55669.832,GRU_100
2021-04-07 7:00,58683.133,59249,58265.695,GRU_100
2021-04-07 8:00,62713.375,60768,62862.734,GRU_100
2021-04-07 9:00,64545.887,62330,64387.535,GRU_1
2021-04-07 10:00,64272.902,60986,63579.54,GRU_1
2021-04-07 11:00,60938.266,59813,60660.45,GRU_1
2021-04-07 12:00,57699.836,57876,57703.88,GRU_1
2021-04-07 13:00,54973.977,54668,56305.754,GRU_100
2021-04-07 14:00,55808.08,56796,55951.168,GRU_1
2021-04-07 15:00,57095.76,58274,56970.773,GRU_100
2021-04-07 16:00,58305.625,60008,58153.33,GRU_100
2021-04-07 17:00,59669.125,62222,59498.727,GRU_100
2021-04-07 18:00,61270.375,63735,61069.484,GRU_100
2021-04-07 19:00,62432.258,65065,62182.613,GRU_100
2021-04-07 20:00,63219.062,66289,62934.793,GRU_100
2021-04-07 21:00,63816.27,64972,63513.234,GRU_100
2021-04-07 22:00,62834.047,63381,62558.36,GRU_100
2021-04-07 23:00,61543.152,61961,61484.242,GRU_100
2021-04-08 0:00,60699.008,61389,60614.4,GRU_100
2021-04-08 1:00,56961.098,57730,56838.93,GRU_100
2021-04-08 2:00,54399.016,55669,54313.773,GRU_100
2021-04-08 3:00,53540.8,54811,53306.895,GRU_100
2021-04-08 4:00,53324.22,54535,52985.57,GRU_100
2021-04-08 5:00,54384.93,55078,53864.695,GRU_100
2021-04-08 6:00,55910.41,56656,55465.074,GRU_100
2021-04-08 7:00,58321.504,59128,57836.004,GRU_100
2021-04-08 8:00,61973.938,61029,62173.863,GRU_100
2021-04-08 9:00,64390.848,62758,64385.54,GRU_1
2021-04-08 10:00,64567.57,61123,64063.332,GRU_1
2021-04-08 11:00,61147.234,59731,60964.23,GRU_1
2021-04-08 12:00,57711.395,57568,57712.445,GRU_100
2021-04-08 13:00,54719.195,54311,56003.016,GRU_100
2021-04-08 14:00,55172.035,56331,55315.81,GRU_1
2021-04-08 15:00,56496.76,58023,56329.49,GRU_100
2021-04-08 16:00,57920.707,59910,57743.28,GRU_100
2021-04-08 17:00,59411.125,62362,59249.223,GRU_100
2021-04-08 18:00,61255.633,64127,61052.773,GRU_100
2021-04-08 19:00,62653.074,65878,62397.918,GRU_100
2021-04-08 20:00,63773.652,66706,63483.047,GRU_100
2021-04-08 21:00,64236.2,65187,63931.36,GRU_100
2021-04-08 22:00,63072.65,63502,62830.242,GRU_100
2021-04-08 23:00,61658.754,62205,61609.973,GRU_100
2021-04-09 0:00,60895.113,61658,60803.54,GRU_100
2021-04-09 1:00,57153.195,57949,57047.91,GRU_100
2021-04-09 2:00,54673.848,55915,54549.855,GRU_100
2021-04-09 3:00,53784.297,54780,53519.383,GRU_100
2021-04-09 4:00,53433.535,54622,53067.51,GRU_100
2021-04-09 5:00,54356.098,55339,53857.914,GRU_100
2021-04-09 6:00,55990.45,56873,55585.414,GRU_100
2021-04-09 7:00,58254.52,59155,57833.37,GRU_100
2021-04-09 8:00,61364.78,60885,61572.547,GRU_100
2021-04-09 9:00,63654.77,62384,63735.824,GRU_100
2021-04-09 10:00,63900.477,61426,63589.33,GRU_1
2021-04-09 11:00,61371.125,60608,61304.94,GRU_1
2021-04-09 12:00,58798.168,59235,58777.023,GRU_100
2021-04-09 13:00,56455.234,56604,57518.258,GRU_100
2021-04-09 14:00,57203.824,58499,57331.957,GRU_1
2021-04-09 15:00,58574.156,59773,58356.73,GRU_100
2021-04-09 16:00,59655.65,61234,59447.87,GRU_100
2021-04-09 17:00,60673.457,63340,60461.387,GRU_100
2021-04-09 18:00,62142.52,64089,61944.79,GRU_100
2021-04-09 19:00,62834.367,64841,62592.61,GRU_100
2021-04-09 20:00,63167.508,65500,62901.824,GRU_100
2021-04-09 21:00,63371.645,64353,63074.88,GRU_100
2021-04-09 22:00,62548.33,63102,62347.543,GRU_100
2021-04-09 23:00,61490.062,61676,61375.273,GRU_100
2021-04-10 0:00,60606.562,61505,60489.715,GRU_100
2021-04-10 1:00,56914.117,57763,56823.957,GRU_100
2021-04-10 2:00,54527.926,55561,54279.55,GRU_100
2021-04-10 3:00,53555.406,54527,53223.234,GRU_100
2021-04-10 4:00,53123.57,53952,52751.99,GRU_100
2021-04-10 5:00,53714.152,54282,53193.86,GRU_100
2021-04-10 6:00,54846.29,55299,54317.53,GRU_100
2021-04-10 7:00,56132.133,55707,55671.688,GRU_1
2021-04-10 8:00,57037.87,54466,57040.438,GRU_100
2021-04-10 9:00,56065.03,53003,56245.3,GRU_100
2021-04-10 10:00,53613.688,51148,53520.324,GRU_1
2021-04-10 11:00,50843.152,50783,50811.76,GRU_1
2021-04-10 12:00,49292.32,49221,49223.066,GRU_1
2021-04-10 13:00,47478.57,47127,47772.918,GRU_100
2021-04-10 14:00,47080.625,48125,47414.24,GRU_1
2021-04-10 15:00,48112.26,49371,48237.848,GRU_1
2021-04-10 16:00,49725.36,50645,49613.805,GRU_100
2021-04-10 17:00,50919.926,52319,50797.83,GRU_100
2021-04-10 18:00,52251.363,54126,52047.152,GRU_100
2021-04-10 19:00,53706.082,56445,53481.496,GRU_100
2021-04-10 20:00,55453.68,58226,55160.73,GRU_100
2021-04-10 21:00,56893.695,58074,56567.273,GRU_100
2021-04-10 22:00,57003.547,57498,56661.56,GRU_100
2021-04-10 23:00,56350.406,56827,56036.75,GRU_100
2021-04-11 0:00,55766.53,56684,55565.492,GRU_100
2021-04-11 1:00,52332.33,53435,52180.875,GRU_100
2021-04-11 2:00,49961.3,51136,49747.496,GRU_100
2021-04-11 3:00,49080.31,49931,48758.58,GRU_100
2021-04-11 4:00,48696.04,49571,48375.027,GRU_100
2021-04-11 5:00,48971.344,49981,48442.758,GRU_100
2021-04-11 6:00,50076.17,50850,49260.797,GRU_100
2021-04-11 7:00,51140.895,51024,50556.156,GRU_100
2021-04-11 8:00,51254.26,49349,51077.652,GRU_1
2021-04-11 9:00,49881.17,46915,50099.277,GRU_100
2021-04-11 10:00,46999.17,45027,47163.676,GRU_100
2021-04-11 11:00,44334.39,44860,44486.62,GRU_1
2021-04-11 12:00,43436.84,43641,43409.19,GRU_100
2021-04-11 13:00,42736.875,42677,42884.45,GRU_100
2021-04-11 14:00,42692.535,42970,42936.594,GRU_1
2021-04-11 15:00,43330.805,44122,43441.348,GRU_1
2021-04-11 16:00,44576.168,46172,44542.234,GRU_100
2021-04-11 17:00,46436.227,48801,46343.555,GRU_100
2021-04-11 18:00,48788.406,51719,48611.754,GRU_100
2021-04-11 19:00,51228.45,54494,50941.473,GRU_100
2021-04-11 20:00,53524.36,56582,53179.1,GRU_100
2021-04-11 21:00,55271.86,56651,54925.426,GRU_100
2021-04-11 22:00,55582.06,55954,55246.895,GRU_100
2021-04-11 23:00,54911.906,55204,54596.66,GRU_100
2021-04-12 0:00,54184.066,54029,53994.652,GRU_1
2021-04-12 1:00,50089.496,50730,49917.562,GRU_100
2021-04-12 2:00,47651.3,48808,47472.87,GRU_100
2021-04-12 3:00,47044.633,48032,46784.742,GRU_100
2021-04-12 4:00,46919.605,47967,46568.02,GRU_100
2021-04-12 5:00,48085.023,48693,47608.867,GRU_100
2021-04-12 6:00,49852.06,50463,49222.07,GRU_100
2021-04-12 7:00,52759.51,53806,52629.723,GRU_100
2021-04-12 8:00,57631.465,58563,57989.676,GRU_1
2021-04-12 9:00,62570.824,64838,62589.227,GRU_1
2021-04-12 10:00,67304.7,66221,66585.336,GRU_1
2021-04-12 11:00,66764.93,66273,66442.445,GRU_1
2021-04-12 12:00,64037.566,66359,64050.34,GRU_1
2021-04-12 13:00,63689.715,64726,64376.99,GRU_1
2021-04-12 14:00,66285.07,67410,66186.73,GRU_100
2021-04-12 15:00,67644.914,68335,67543.92,GRU_100
2021-04-12 16:00,68405.21,68504,68285.06,GRU_100
2021-04-12 17:00,68197.1,69016,68081.914,GRU_100
2021-04-12 18:00,68052.98,68431,67897.24,GRU_100
2021-04-12 19:00,67216.27,67598,67005.99,GRU_100
2021-04-12 20:00,66074.8,66805,65828.055,GRU_100
2021-04-12 21:00,65031.586,64050,64769.375,GRU_1
2021-04-12 22:00,62890.875,62827,62721.227,GRU_100
2021-04-12 23:00,61604.293,61227,61582.625,GRU_1
2021-04-13 0:00,60645.516,61007,60584.63,GRU_100
2021-04-13 1:00,57019.53,57378,56874.934,GRU_100
2021-04-13 2:00,54309.17,55237,54193.055,GRU_100
2021-04-13 3:00,53276.59,54296,53013.387,GRU_100
2021-04-13 4:00,53015.77,53916,52642.25,GRU_100
2021-04-13 5:00,54005.52,54296,53376.418,GRU_100
2021-04-13 6:00,55283.625,55732,54735.77,GRU_100
2021-04-13 7:00,57877.664,58455,57347.906,GRU_100
2021-04-13 8:00,62245.668,62145,62297.42,GRU_100
2021-04-13 9:00,66152.04,65989,65926.48,GRU_1
2021-04-13 10:00,68416.086,65713,67563.61,GRU_1
2021-04-13 11:00,65918.055,63819,65598.03,GRU_1
2021-04-13 12:00,61505.176,61302,61519.71,GRU_100
2021-04-13 13:00,58541.652,57643,59820.945,GRU_100
2021-04-13 14:00,59214.58,59147,59323.01,GRU_100
2021-04-13 15:00,59729.344,59329,59604.195,GRU_1
2021-04-13 16:00,59859.996,60146,59725.113,GRU_100
2021-04-13 17:00,60206.74,62527,60060.387,GRU_100
2021-04-13 18:00,61658.55,64433,61461.38,GRU_100
2021-04-13 19:00,63061.395,65891,62815.164,GRU_100
2021-04-13 20:00,64013.113,66770,63720.926,GRU_100
2021-04-13 21:00,64400.23,65350,64078.84,GRU_100
2021-04-13 22:00,63217.227,63484,62922.84,GRU_100
2021-04-13 23:00,61644.31,61953,61585.19,GRU_100
2021-04-14 0:00,60671.21,61683,60612.46,GRU_100
2021-04-14 1:00,57128.125,58013,57017.5,GRU_100
2021-04-14 2:00,54598.414,55973,54543.965,GRU_100
2021-04-14 3:00,53756.94,54992,53554.246,GRU_100
2021-04-14 4:00,53566.4,54746,53249.777,GRU_100
2021-04-14 5:00,54696.26,55485,54112.95,GRU_100
2021-04-14 6:00,56343.125,57056,55827.84,GRU_100
2021-04-14 7:00,58949.76,59367,58517.254,GRU_100
2021-04-14 8:00,62896.26,61526,63023.07,GRU_100
2021-04-14 9:00,65269.027,63318,65096.387,GRU_1
2021-04-14 10:00,65350.184,62047,64633.164,GRU_1
2021-04-14 11:00,62019.324,60389,61741.66,GRU_1
2021-04-14 12:00,58242.66,57927,58256.934,GRU_100
2021-04-14 13:00,55167.082,54760,56531.215,GRU_100
2021-04-14 14:00,55905.406,56511,56043.434,GRU_1
2021-04-14 15:00,56934.957,57930,56793.984,GRU_100
2021-04-14 16:00,58026.652,59789,57874.58,GRU_100
2021-04-14 17:00,59428.65,62221,59263.59,GRU_100
2021-04-14 18:00,61213.38,63896,61011.68,GRU_100
2021-04-14 19:00,62523.508,65211,62270.684,GRU_100
2021-04-14 20:00,63332.477,66263,63044.855,GRU_100
2021-04-14 21:00,63808.574,65030,63501.133,GRU_100
2021-04-14 22:00,62825.805,63549,62535.31,GRU_100
2021-04-14 23:00,61540.4,62160,61489.273,GRU_100
2021-04-15 0:00,60747.41,61866,60668.004,GRU_100
2021-04-15 1:00,57197.414,58076,57076.438,GRU_100
2021-04-15 2:00,54663.547,56351,54580.656,GRU_100
2021-04-15 3:00,53964.64,55399,53733.965,GRU_100
2021-04-15 4:00,53836.51,55236,53501.42,GRU_100
2021-04-15 5:00,55029.73,55736,54497.94,GRU_100
2021-04-15 6:00,56611.793,57245,56145.465,GRU_100
2021-04-15 7:00,58918.598,59439,58444.55,GRU_100
2021-04-15 8:00,62383.273,61159,62540.72,GRU_100
2021-04-15 9:00,64504.39,63167,64453.855,GRU_1
2021-04-15 10:00,64909.04,62212,64383.367,GRU_1
2021-04-15 11:00,62248.945,61227,62041.188,GRU_1
2021-04-15 12:00,59301.59,59573,59305.047,GRU_1
2021-04-15 13:00,56624.887,56701,57965.223,GRU_100
2021-04-15 14:00,57640.28,58760,57764.184,GRU_1
2021-04-15 15:00,58967,59350,58798.047,GRU_100
2021-04-15 16:00,59542.98,60284,59338.51,GRU_100
2021-04-15 17:00,60047.438,62812,59852.812,GRU_100
2021-04-15 18:00,61653.957,64262,61457.61,GRU_100
2021-04-15 19:00,62866.72,65378,62617.01,GRU_100
2021-04-15 20:00,63551.332,66365,63264.496,GRU_100
2021-04-15 21:00,63974.574,65014,63666.26,GRU_100
2021-04-15 22:00,62941.11,63557,62676.07,GRU_100
2021-04-15 23:00,61642.19,61834,61583.055,GRU_100
2021-04-16 0:00,60639.844,61527,60542.074,GRU_100
2021-04-16 1:00,56939.53,57879,56824.07,GRU_100
2021-04-16 2:00,54547.984,55862,54392.484,GRU_100
2021-04-16 3:00,53705,54994,53415.676,GRU_100
2021-04-16 4:00,53473.957,54582,53094.85,GRU_100
2021-04-16 5:00,54379.785,55156,53879.22,GRU_100
2021-04-16 6:00,55876.97,56441,55463.23,GRU_100
2021-04-16 7:00,57871.64,58884,57454.31,GRU_100
2021-04-16 8:00,60983.633,62139,61170.848,GRU_1
2021-04-16 9:00,64825.508,66009,64943.65,GRU_1
2021-04-16 10:00,67774.99,65880,67409.62,GRU_1
2021-04-16 11:00,66212.086,65930,66084.85,GRU_1
2021-04-16 12:00,64025.188,65771,64054.375,GRU_1
2021-04-16 13:00,62535.14,63171,63790.49,GRU_1
2021-04-16 14:00,64110.812,65380,64247.066,GRU_1
2021-04-16 15:00,65450.555,65479,65232.734,GRU_100
2021-04-16 16:00,65565.21,64869,65325.457,GRU_1
2021-04-16 17:00,64716.97,64800,64493.62,GRU_100
2021-04-16 18:00,64018.586,64360,63828.95,GRU_100
2021-04-16 19:00,63448.39,64512,63239.445,GRU_100
2021-04-16 20:00,63202.81,65252,62954.406,GRU_100
2021-04-16 21:00,63391.98,63946,63096.535,GRU_100
2021-04-16 22:00,62492.59,62474,62289.402,GRU_100
2021-04-16 23:00,61234.78,61159,61109.215,GRU_1
2021-04-17 0:00,60244.88,61298,60112.535,GRU_100
2021-04-17 1:00,56679.36,57733,56549.645,GRU_100
2021-04-17 2:00,54442.03,55410,54112.05,GRU_100
2021-04-17 3:00,53474.09,54276,53068.957,GRU_100
2021-04-17 4:00,52962.65,53820,52553.434,GRU_100
2021-04-17 5:00,53542.594,53948,53006.4,GRU_100
2021-04-17 6:00,54586.78,54792,54049.566,GRU_100
2021-04-17 7:00,55660.258,55490,55199.996,GRU_100
2021-04-17 8:00,56692.266,54562,56700.164,GRU_100
2021-04-17 9:00,56153.984,53052,56327.973,GRU_100
2021-04-17 10:00,53773.992,50751,53686.926,GRU_1
2021-04-17 11:00,50522.164,50508,50496.445,GRU_1
2021-04-17 12:00,48932.64,52650,48867.42,GRU_100
2021-04-17 13:00,50385.504,50227,50608.34,GRU_100
2021-04-17 14:00,50468.957,50125,50641.12,GRU_100
2021-04-17 15:00,50442.453,50210,50533.766,GRU_100
2021-04-17 16:00,50856.285,51082,50743.695,GRU_100
2021-04-17 17:00,51425.434,52572,51301.86,GRU_100
2021-04-17 18:00,52535.113,54334,52340.863,GRU_100
2021-04-17 19:00,53880.496,56544,53668.055,GRU_100
2021-04-17 20:00,55592.25,58589,55302.59,GRU_100
2021-04-17 21:00,57160.035,58502,56837.582,GRU_100
2021-04-17 22:00,57355.96,57668,57009.348,GRU_100
2021-04-17 23:00,56553.676,56996,56229.938,GRU_100
2021-04-18 0:00,55865.016,57391,55656.918,GRU_100
2021-04-18 1:00,52662.223,54216,52504.383,GRU_100
2021-04-18 2:00,50520.32,51842,50303.96,GRU_100
2021-04-18 3:00,49704.832,50495,49375.67,GRU_100
2021-04-18 4:00,49283.67,49881,48964.22,GRU_100
2021-04-18 5:00,49406.03,50285,48900.145,GRU_100
2021-04-18 6:00,50416.895,51140,49617.164,GRU_100
2021-04-18 7:00,51412.49,51260,50834.098,GRU_100
2021-04-18 8:00,51465.16,49593,51342.836,GRU_1
2021-04-18 9:00,50146.07,47554,50355.406,GRU_100
2021-04-18 10:00,47614.125,45818,47752.28,GRU_100
2021-04-18 11:00,45178.496,45579,45317.89,GRU_1
2021-04-18 12:00,44213.793,43803,44181.496,GRU_1
2021-04-18 13:00,42958.74,42822,43134.29,GRU_100
2021-04-18 14:00,42833.19,42783,43095.63,GRU_100
2021-04-18 15:00,43255.67,43623,43376.766,GRU_1
2021-04-18 16:00,44232.05,45596,44209.863,GRU_100
2021-04-18 17:00,45934.207,48510,45815.13,GRU_100
2021-04-18 18:00,48395.387,51982,48208.29,GRU_100
2021-04-18 19:00,51218.94,55022,50916.023,GRU_100
2021-04-18 20:00,53837.84,57129,53485.02,GRU_100
2021-04-18 21:00,55684.28,57397,55338.56,GRU_100
2021-04-18 22:00,56104,56771,55769.164,GRU_100
2021-04-18 23:00,55495.816,56205,55181.42,GRU_100
2021-04-19 0:00,54846.24,55187,54669.25,GRU_100
2021-04-19 1:00,50840.94,52168,50667.984,GRU_100
2021-04-19 2:00,48696.19,50205,48515.664,GRU_100
2021-04-19 3:00,48180.125,49477,47950.05,GRU_100
2021-04-19 4:00,48164.027,49293,47838.336,GRU_100
2021-04-19 5:00,49470.94,50187,49002.36,GRU_100
2021-04-19 6:00,51274.812,52147,50708.723,GRU_100
2021-04-19 7:00,54615.348,55042,54432.418,GRU_100
2021-04-19 8:00,59203.996,57546,59452.72,GRU_100
2021-04-19 9:00,61780.56,60588,61645.582,GRU_1
2021-04-19 10:00,62900.11,60195,62074.85,GRU_1
2021-04-19 11:00,60355,59275,60020.195,GRU_1
